Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       2/2           std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_before_begin() const [159]
-----------------------------------------------
                0.00    0.00       2/2           std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::rehash(unsigned long) [66]
[161]    0.0    0.00    0.00       2         std::__detail::_Prime_rehash_policy::_M_bkt_for_elements(unsigned long) const [161]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [205]
[162]    0.0    0.00    0.00       1         _GLOBAL__sub_I__Z7executePiii [162]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [163]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z7executePiii [162]
[163]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [163]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> >::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >(std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > const&) [171]
[164]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> >::new_allocator() [164]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> >::~allocator() [172]
[165]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> >::~new_allocator() [165]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >::allocator() [173]
[166]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >::new_allocator() [166]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >::~allocator() [174]
[167]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >::~new_allocator() [167]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Rehash_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::max_load_factor() const [169]
[168]    0.0    0.00    0.00       1         std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::__rehash_policy() const [168]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Rehash_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::reserve(unsigned long) [74]
[169]    0.0    0.00    0.00       1         std::__detail::_Rehash_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::max_load_factor() const [169]
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::__rehash_policy() const [168]
                0.00    0.00       1/1           std::__detail::_Prime_rehash_policy::max_load_factor() const [170]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Rehash_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::max_load_factor() const [169]
[170]    0.0    0.00    0.00       1         std::__detail::_Prime_rehash_policy::max_load_factor() const [170]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Before_begin<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> > >::_Before_begin<std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > const&>(std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > const&) [180]
[171]    0.0    0.00    0.00       1         std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> >::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >(std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > const&) [171]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> >::new_allocator() [164]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Before_begin<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> > >::~_Before_begin() [181]
[172]    0.0    0.00    0.00       1         std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> >::~allocator() [172]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> >::~new_allocator() [165]
-----------------------------------------------
                0.00    0.00       1/1           execute(int*, int, int) [3]
[173]    0.0    0.00    0.00       1         std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >::allocator() [173]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >::new_allocator() [166]
-----------------------------------------------
                0.00    0.00       1/1           execute(int*, int, int) [3]
[174]    0.0    0.00    0.00       1         std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >::~allocator() [174]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >::~new_allocator() [167]
-----------------------------------------------
                0.00    0.00       1/1           std::unordered_map<int, std::vector<int, std::allocator<int> >*, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > >::unordered_map(unsigned long, std::hash<int> const&, std::equal_to<int> const&, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > const&) [71]
[175]    0.0    0.00    0.00       1         std::__allow_copy_cons<true>::__allow_copy_cons() [175]
-----------------------------------------------
                0.00    0.00       1/1           std::pair<std::__decay_and_strip<int&>::__type, std::__decay_and_strip<int&>::__type> std::make_pair<int&, int&>(int&, int&) [194]
[176]    0.0    0.00    0.00       1         std::pair<int, int>::pair<int&, int&, void>(int&, int&) [176]
                0.00    0.00       2/1599710     int& std::forward<int&>(std::remove_reference<int&>::type&) [106]
-----------------------------------------------
                0.00    0.00       1/1           std::pair<std::__decay_and_strip<int>::__type, std::__decay_and_strip<int>::__type> std::make_pair<int, int>(int&&, int&&) [195]
[177]    0.0    0.00    0.00       1         std::pair<int, int>::pair<int, int, void>(int&&, int&&) [177]
                0.00    0.00       2/799859      int&& std::forward<int>(std::remove_reference<int>::type&) [124]
-----------------------------------------------
                0.00    0.00       1/1           execute(int*, int, int) [3]
[178]    0.0    0.00    0.00       1         std::pair<int, int>::operator=(std::pair<int, int>&&) [178]
                0.00    0.00       2/799859      int&& std::forward<int>(std::remove_reference<int>::type&) [124]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Insert<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, false, true>::_Insert() [190]
[179]    0.0    0.00    0.00       1         std::__detail::_Insert_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Insert_base() [179]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable(unsigned long, std::hash<int> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<int> const&, std::__detail::_Select1st const&, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > const&) [69]
[180]    0.0    0.00    0.00       1         std::__detail::_Before_begin<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> > >::_Before_begin<std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > const&>(std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > const&) [180]
                0.00    0.00       1/1           std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > const& std::forward<std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > const&>(std::remove_reference<std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > const&>::type&) [193]
                0.00    0.00       1/799854      std::__detail::_Hash_node_base::_Hash_node_base() [126]
                0.00    0.00       1/1           std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> >::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >(std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > const&) [171]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::~_Hashtable() [37]
[181]    0.0    0.00    0.00       1         std::__detail::_Before_begin<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> > >::~_Before_begin() [181]
                0.00    0.00       1/1           std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> >::~allocator() [172]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Hashtable_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable_base(std::__detail::_Select1st const&, std::hash<int> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<int> const&) [183]
[182]    0.0    0.00    0.00       1         std::__detail::_Hash_code_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_Hash_code_base(std::__detail::_Select1st const&, std::hash<int> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&) [182]
                0.00    0.00       1/1           std::__detail::_Hashtable_ebo_helper<0, std::__detail::_Select1st, true>::_Hashtable_ebo_helper(std::__detail::_Select1st const&) [186]
                0.00    0.00       1/1           std::__detail::_Hashtable_ebo_helper<1, std::hash<int>, true>::_Hashtable_ebo_helper(std::hash<int> const&) [188]
                0.00    0.00       1/1           std::__detail::_Hashtable_ebo_helper<2, std::__detail::_Mod_range_hashing, true>::_Hashtable_ebo_helper(std::__detail::_Mod_range_hashing const&) [189]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable(unsigned long, std::hash<int> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<int> const&, std::__detail::_Select1st const&, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > const&) [69]
[183]    0.0    0.00    0.00       1         std::__detail::_Hashtable_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable_base(std::__detail::_Select1st const&, std::hash<int> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<int> const&) [183]
                0.00    0.00       1/1           std::__detail::_Hash_code_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_Hash_code_base(std::__detail::_Select1st const&, std::hash<int> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&) [182]
                0.00    0.00       1/1           std::__detail::_Hashtable_ebo_helper<0, std::equal_to<int>, true>::_Hashtable_ebo_helper(std::equal_to<int> const&) [187]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::rehash(unsigned long) [66]
[184]    0.0    0.00    0.00       1         std::__detail::_Prime_rehash_policy::_M_reset(unsigned long) [184]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable(unsigned long, std::hash<int> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<int> const&, std::__detail::_Select1st const&, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > const&) [69]
[185]    0.0    0.00    0.00       1         std::__detail::_Prime_rehash_policy::_Prime_rehash_policy(float) [185]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Hash_code_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_Hash_code_base(std::__detail::_Select1st const&, std::hash<int> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&) [182]
[186]    0.0    0.00    0.00       1         std::__detail::_Hashtable_ebo_helper<0, std::__detail::_Select1st, true>::_Hashtable_ebo_helper(std::__detail::_Select1st const&) [186]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Hashtable_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable_base(std::__detail::_Select1st const&, std::hash<int> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<int> const&) [183]
[187]    0.0    0.00    0.00       1         std::__detail::_Hashtable_ebo_helper<0, std::equal_to<int>, true>::_Hashtable_ebo_helper(std::equal_to<int> const&) [187]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Hash_code_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_Hash_code_base(std::__detail::_Select1st const&, std::hash<int> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&) [182]
[188]    0.0    0.00    0.00       1         std::__detail::_Hashtable_ebo_helper<1, std::hash<int>, true>::_Hashtable_ebo_helper(std::hash<int> const&) [188]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Hash_code_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_Hash_code_base(std::__detail::_Select1st const&, std::hash<int> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&) [182]
[189]    0.0    0.00    0.00       1         std::__detail::_Hashtable_ebo_helper<2, std::__detail::_Mod_range_hashing, true>::_Hashtable_ebo_helper(std::__detail::_Mod_range_hashing const&) [189]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable(unsigned long, std::hash<int> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<int> const&, std::__detail::_Select1st const&, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > const&) [69]
[190]    0.0    0.00    0.00       1         std::__detail::_Insert<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, false, true>::_Insert() [190]
                0.00    0.00       1/1           std::__detail::_Insert_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Insert_base() [179]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable(unsigned long, std::hash<int> const&, std::__detail::_Mod_range_hashing const&, std::__detail::_Default_ranged_hash const&, std::equal_to<int> const&, std::__detail::_Select1st const&, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > const&) [69]
[191]    0.0    0.00    0.00       1         std::__detail::_Equality<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::_Equality() [191]
-----------------------------------------------
                0.00    0.00       1/1           execute(int*, int, int) [3]
[192]    0.0    0.00    0.00       1         int const& std::min<int>(int const&, int const&) [192]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Before_begin<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> > >::_Before_begin<std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > const&>(std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > const&) [180]
[193]    0.0    0.00    0.00       1         std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > const& std::forward<std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > const&>(std::remove_reference<std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> > const&>::type&) [193]
-----------------------------------------------
                0.00    0.00       1/1           execute(int*, int, int) [3]
[194]    0.0    0.00    0.00       1         std::pair<std::__decay_and_strip<int&>::__type, std::__decay_and_strip<int&>::__type> std::make_pair<int&, int&>(int&, int&) [194]
                0.00    0.00       2/1599710     int& std::forward<int&>(std::remove_reference<int&>::type&) [106]
                0.00    0.00       1/1           std::pair<int, int>::pair<int&, int&, void>(int&, int&) [176]
-----------------------------------------------
                0.00    0.00       1/1           execute(int*, int, int) [3]
[195]    0.0    0.00    0.00       1         std::pair<std::__decay_and_strip<int>::__type, std::__decay_and_strip<int>::__type> std::make_pair<int, int>(int&&, int&&) [195]
                0.00    0.00       2/799859      int&& std::forward<int>(std::remove_reference<int>::type&) [124]
                0.00    0.00       1/1           std::pair<int, int>::pair<int, int, void>(int&&, int&&) [177]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [162] _GLOBAL__sub_I__Z7executePiii [149] std::__detail::_Hashtable_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_eq() const [7] std::vector<int, std::allocator<int> >::push_back(int const&)
 [163] __static_initialization_and_destruction_0(int, int) [41] std::__detail::_Hashtable_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_equals(int const&, unsigned long, std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false>*) const [139] std::vector<int, std::allocator<int> >::vector()
  [32] long long modpow<long long>(long long, long long, long long) [47] std::__detail::_Mod_range_hashing::operator()(unsigned long, unsigned long) const [153] std::vector<int, std::allocator<int> >::operator[](unsigned long)
   [3] execute(int*, int, int) [170] std::__detail::_Prime_rehash_policy::max_load_factor() const [140] std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false>::_Hash_node<std::pair<int, std::vector<int, std::allocator<int> >*> >(std::pair<int, std::vector<int, std::allocator<int> >*>&&)
 [151] areEqual(int*, int*, int) [161] std::__detail::_Prime_rehash_policy::_M_bkt_for_elements(unsigned long) const [141] std::__detail::_Insert_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_conjure_hashtable()
  [20] RollingHash::computeHash(int*) [125] std::__detail::_Prime_rehash_policy::_M_state() const [179] std::__detail::_Insert_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> >*> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Insert_base()
